report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
310;20210116154555;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;-85;LTE;405;857;63;6378;48;78;-55;-5;266;4;1;4;22.36475865;69.83753255;850;2568;null;null;null;null;;;null;null;null;null;null;
311;20210116154556;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;-85;LTE;405;857;63;6378;48;78;-55;-5;80;4;1;4;22.36474791;69.8375301;850;2568;null;null;null;null;;;null;null;null;null;null;
312;20210116154557;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-86;LTE;405;857;63;6378;19;157;-79;-10;80;4;1;4;22.36473619;69.83752695;2300;38900;null;null;null;null;;;null;null;null;null;null;
313;20210116154558;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-86;LTE;405;857;63;6378;19;157;-79;-10;80;4;1;4;22.36472376;69.83752554;2300;38900;null;null;null;null;;;null;null;null;null;null;
314;20210116154559;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-86;LTE;405;857;63;6378;19;157;-79;-10;80;4;1;4;22.36471122;69.83752538;2300;38900;null;null;null;null;;;null;null;null;null;null;
315;20210116154600;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-86;LTE;405;857;63;6378;19;157;-79;-9;94;4;1;4;22.36469999;69.83752716;2300;38900;null;null;null;null;;;null;null;null;null;null;
316;20210116154601;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-86;LTE;405;857;63;6378;19;157;-79;-9;94;4;1;4;22.36468744;69.83753061;2300;38900;null;null;null;null;;;null;null;null;null;null;
317;20210116154602;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-86;LTE;405;857;63;6378;19;157;-79;-9;150;4;1;4;22.36467479;69.83753363;2300;38900;null;null;null;null;;;null;null;null;null;null;
318;20210116154603;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-83;LTE;405;857;63;6378;19;157;-82;-13;150;4;1;4;22.36466344;69.83753469;2300;38900;null;null;null;null;;;null;null;null;null;null;
319;20210116154604;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-83;LTE;405;857;63;6378;19;157;-82;-13;150;4;1;4;22.36465189;69.83753455;2300;38900;null;null;null;null;;;null;null;null;null;null;
320;20210116154605;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-83;LTE;405;857;63;6378;19;157;-82;-13;128;4;1;4;22.36463948;69.83753359;2300;38900;null;null;null;null;;;null;null;null;null;null;
321;20210116154606;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-84;LTE;405;857;63;6378;19;157;-84;-13;128;4;1;4;22.36462684;69.83753225;2300;38900;null;null;null;null;;;null;null;null;null;null;
322;20210116154607;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-84;LTE;405;857;63;6378;19;157;-84;-13;128;4;1;4;22.36461367;69.83752895;2300;38900;null;null;null;null;;;null;null;null;null;null;
323;20210116154608;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-87;LTE;405;857;63;6378;19;157;-82;-10;128;4;1;4;22.36460014;69.83752687;2300;38900;null;null;null;null;;;null;null;null;null;null;
324;20210116154609;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-87;LTE;405;857;63;6378;19;157;-82;-10;36;4;1;4;22.36458664;69.83752553;2300;38900;null;null;null;null;;;null;null;null;null;null;
325;20210116154610;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-87;LTE;405;857;63;6378;19;157;-82;-10;36;4;1;4;22.36457325;69.83752442;2300;38900;null;null;null;null;;;null;null;null;null;null;
326;20210116154611;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;0;LTE;405;857;63;6378;19;157;-83;-13;-8;4;1;4;22.36455966;69.83752247;2300;38900;null;null;null;null;;;null;null;null;null;null;
327;20210116154612;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;0;LTE;405;857;63;6378;19;157;-83;-13;-8;4;1;4;22.36454662;69.83752271;2300;38900;null;null;null;null;;;null;null;null;null;null;
328;20210116154613;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;-85;LTE;405;857;63;6378;19;157;-86;-12;-8;4;1;4;22.36453458;69.83752504;2300;38900;null;null;null;null;;;null;null;null;null;null;
329;20210116154614;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;-85;LTE;405;857;63;6378;19;157;-86;-12;-2;4;1;4;22.36452355;69.83752825;2300;38900;null;null;null;null;;;null;null;null;null;null;
330;20210116154615;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;5;-85;LTE;405;857;63;6378;19;157;-86;-12;-2;4;1;4;22.36451272;69.83753195;2300;38900;null;null;null;null;;;null;null;null;null;null;
331;20210116154616;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-84;LTE;405;857;63;12987;20;245;-79;-12;-2;4;1;4;22.36450365;69.83753438;2300;38900;null;null;null;null;;;null;null;null;null;null;
332;20210116154617;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;2;-84;LTE;405;857;63;12987;20;245;-79;-12;-2;4;1;4;22.36449383;69.83753657;2300;38900;null;null;null;null;;;null;null;null;null;null;
333;20210116154618;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-86;LTE;405;857;63;12987;20;245;-82;-11;34;4;1;4;22.36448282;69.83753779;2300;38900;null;null;null;null;;;null;null;null;null;null;
334;20210116154619;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-86;LTE;405;857;63;12987;20;245;-82;-11;34;4;1;4;22.36447098;69.83753732;2300;38900;null;null;null;null;;;null;null;null;null;null;
335;20210116154620;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-86;LTE;405;857;63;12987;20;245;-82;-11;186;4;1;4;22.36445702;69.83753597;2300;38900;null;null;null;null;;;null;null;null;null;null;
336;20210116154621;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-80;LTE;405;857;63;12987;20;245;-89;-13;186;4;1;4;22.36444224;69.83753417;2300;38900;null;null;null;null;;;null;null;null;null;null;
337;20210116154622;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-80;LTE;405;857;63;12987;20;245;-89;-13;186;4;1;4;22.364428;69.83753247;2300;38900;null;null;null;null;;;null;null;null;null;null;
338;20210116154623;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-80;LTE;405;857;63;12987;20;245;-89;-13;76;4;1;4;22.36441333;69.83753301;2300;38900;null;null;null;null;;;null;null;null;null;null;
339;20210116154624;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-88;LTE;405;857;63;6378;21;102;-79;-10;76;4;1;4;22.36439886;69.83753428;2300;38900;null;null;null;null;;;null;null;null;null;null;
340;20210116154625;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-88;LTE;405;857;63;6378;21;102;-79;-10;146;4;1;4;22.36438675;69.83753466;2300;38900;null;null;null;null;;;null;null;null;null;null;
341;20210116154626;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-88;LTE;405;857;63;6378;21;102;-79;-10;146;4;1;4;22.36437482;69.83753515;2300;38900;null;null;null;null;;;null;null;null;null;null;
342;20210116154627;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-86;LTE;405;857;63;6378;21;102;-71;-8;218;4;1;4;22.36436252;69.83753297;2300;38900;null;null;null;null;;;null;null;null;null;null;
343;20210116154628;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5429736;2279358;0;0;1;-86;LTE;405;857;63;6378;21;102;-71;-8;218;4;1;4;22.36435032;69.83753185;2300;38900;null;null;null;null;;;null;null;null;null;null;
344;20210116154629;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;1;-86;LTE;405;857;63;6378;21;102;-71;-8;252;4;1;4;22.36433731;69.83753067;2300;38900;null;null;null;null;;;null;null;null;null;null;
345;20210116154630;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5430434;2279873;0;0;3;-78;LTE;405;857;63;6378;21;102;-69;-11;252;4;1;4;22.36432441;69.83752965;2300;38900;null;null;null;null;;;null;null;null;null;null;
346;20210116154631;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;3;-78;LTE;405;857;63;6378;21;102;-69;-11;252;4;1;4;22.3643125;69.83752956;2300;38900;null;null;null;null;;;null;null;null;null;null;
347;20210116154632;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;3;-82;LTE;405;857;63;6378;21;102;-84;-10;250;4;1;4;22.36430008;69.8375293;2300;38900;null;null;null;null;;;null;null;null;null;null;
348;20210116154633;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;3;-82;LTE;405;857;63;6378;21;102;-84;-10;250;4;1;4;22.36428691;69.83752956;2300;38900;null;null;null;null;;;null;null;null;null;null;
349;20210116154634;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;3;-82;LTE;405;857;63;6378;21;102;-84;-10;250;4;1;4;22.36427445;69.83753132;2300;38900;null;null;null;null;;;null;null;null;null;null;
350;20210116154635;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;3;-91;LTE;405;857;63;6378;21;102;-85;-8;250;4;1;4;22.36426139;69.83753324;2300;38900;null;null;null;null;;;null;null;null;null;null;
351;20210116154636;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;3;-91;LTE;405;857;63;6378;21;102;-85;-8;52;4;1;4;22.36424861;69.83753565;2300;38900;null;null;null;null;;;null;null;null;null;null;
352;20210116154637;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430434;2279873;0;0;3;-91;LTE;405;857;63;6378;21;102;-85;-8;52;4;1;4;22.36423435;69.83753691;2300;38900;null;null;null;null;;;null;null;null;null;null;
353;20210116154638;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430578;2280029;0;0;3;-87;LTE;405;857;63;6378;21;102;-74;-8;136;4;1;4;22.36421945;69.83753714;2300;38900;null;null;null;null;;;null;null;null;null;null;
354;20210116154639;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5430578;2280029;0;0;3;-87;LTE;405;857;63;6378;21;102;-74;-8;136;4;1;4;22.36420556;69.83753528;2300;38900;null;null;null;null;;;null;null;null;null;null;
355;20210116154640;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430578;2280029;0;0;3;-87;LTE;405;857;63;6378;21;102;-74;-8;136;4;1;4;22.36419107;69.83753273;2300;38900;null;null;null;null;;;null;null;null;null;null;
356;20210116154641;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430578;2280029;0;0;2;-90;LTE;405;857;63;6378;21;102;-83;-12;194;4;1;4;22.36417891;69.83753139;2300;38900;null;null;null;null;;;null;null;null;null;null;
357;20210116154642;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430578;2280029;0;0;2;-90;LTE;405;857;63;6378;21;102;-83;-12;194;4;1;4;22.36416611;69.83753089;2300;38900;null;null;null;null;;;null;null;null;null;null;
358;20210116154643;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430578;2280029;0;0;2;-90;LTE;405;857;63;6378;21;102;-83;-12;194;4;1;4;22.36415299;69.83753029;2300;38900;null;null;null;null;;;null;null;null;null;null;
359;20210116154644;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430578;2280029;0;0;3;-90;LTE;405;857;63;6378;21;102;-85;-12;194;4;1;4;22.36413936;69.83752945;2300;38900;null;null;null;null;;;null;null;null;null;null;
360;20210116154645;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430578;2280164;0;0;3;-90;LTE;405;857;63;6378;21;102;-85;-12;54;4;1;4;22.36412551;69.83752882;2300;38900;null;null;null;null;;;null;null;null;null;null;
361;20210116154646;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5430618;2280164;0;0;3;-90;LTE;405;857;63;6378;21;102;-85;-12;54;4;1;4;22.36411081;69.83752844;2300;38900;null;null;null;null;;;null;null;null;null;null;
362;20210116154647;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430618;2280164;0;0;3;-92;LTE;405;857;63;6378;21;102;-78;-8;132;4;1;4;22.3640963;69.83752912;2300;38900;null;null;null;null;;;null;null;null;null;null;
363;20210116154648;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430618;2280164;0;0;3;-92;LTE;405;857;63;6378;21;102;-78;-8;132;4;1;4;22.36408235;69.83752817;2300;38900;null;null;null;null;;;null;null;null;null;null;
364;20210116154649;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430618;2280164;0;0;4;-87;LTE;405;857;63;6378;21;102;-75;-11;224;4;1;4;22.36406898;69.8375296;2300;38900;null;null;null;null;;;null;null;null;null;null;
365;20210116154650;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430618;2280164;0;0;4;-87;LTE;405;857;63;6378;21;102;-75;-11;224;4;1;4;22.36405636;69.83753141;2300;38900;null;null;null;null;;;null;null;null;null;null;
366;20210116154651;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5430793;2280308;0;0;4;-87;LTE;405;857;63;6378;21;102;-75;-11;224;4;1;4;22.36404453;69.83753175;2300;38900;null;null;null;null;;;null;null;null;null;null;
367;20210116154652;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;4;-90;LTE;405;857;63;6378;21;102;-85;-12;224;4;1;4;22.36403226;69.83753265;2300;38900;null;null;null;null;;;null;null;null;null;null;
368;20210116154653;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;4;-90;LTE;405;857;63;6378;21;102;-85;-12;224;4;1;4;22.36401938;69.83753365;2300;38900;null;null;null;null;;;null;null;null;null;null;
369;20210116154654;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;4;-90;LTE;405;857;63;6378;21;102;-85;-12;162;4;1;4;22.36400673;69.8375343;2300;38900;null;null;null;null;;;null;null;null;null;null;
370;20210116154655;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;4;-87;LTE;405;857;63;6378;21;102;-77;-8;162;4;1;4;22.36399318;69.83753553;2300;38900;null;null;null;null;;;null;null;null;null;null;
371;20210116154656;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;4;-87;LTE;405;857;63;6378;21;102;-77;-8;194;4;1;4;22.36397891;69.83753656;2300;38900;null;null;null;null;;;null;null;null;null;null;
372;20210116154657;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;4;-87;LTE;405;857;63;6378;21;102;-77;-8;194;4;1;4;22.36396484;69.83753694;2300;38900;null;null;null;null;;;null;null;null;null;null;
373;20210116154658;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;3;-88;LTE;405;857;63;6378;21;102;-80;-8;122;4;1;4;22.36395024;69.83753664;2300;38900;null;null;null;null;;;null;null;null;null;null;
374;20210116154659;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;3;-88;LTE;405;857;63;6378;21;102;-80;-8;122;4;1;4;22.36393533;69.83753574;2300;38900;null;null;null;null;;;null;null;null;null;null;
375;20210116154700;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;3;-92;LTE;405;857;63;6378;21;102;-80;-8;122;4;1;4;22.36392088;69.83753505;2300;38900;null;null;null;null;;;null;null;null;null;null;
376;20210116154701;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430793;2280308;0;0;3;-92;LTE;405;857;63;6378;21;102;-80;-8;122;4;1;4;22.3639075;69.83753587;2300;38900;null;null;null;null;;;null;null;null;null;null;
377;20210116154702;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5430937;2280571;0;0;3;-92;LTE;405;857;63;6378;21;102;-80;-8;122;4;1;4;22.36389495;69.8375365;2300;38900;null;null;null;null;;;null;null;null;null;null;
378;20210116154703;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5431049;2280643;0;0;3;-92;LTE;405;857;63;6378;21;102;-79;-9;134;4;1;4;22.36388151;69.83753832;2300;38900;null;null;null;null;;;null;null;null;null;null;
379;20210116154704;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;3;-92;LTE;405;857;63;6378;21;102;-79;-9;134;4;1;4;22.36386838;69.83754012;2300;38900;null;null;null;null;;;null;null;null;null;null;
380;20210116154705;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;3;-92;LTE;405;857;63;6378;21;102;-79;-9;134;4;1;4;22.36385427;69.83754217;2300;38900;null;null;null;null;;;null;null;null;null;null;
381;20210116154706;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;5;-92;LTE;405;857;63;6378;21;102;-85;-12;134;4;1;4;22.36384105;69.837544;2300;38900;null;null;null;null;;;null;null;null;null;null;
382;20210116154707;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;5;-92;LTE;405;857;63;6378;21;102;-85;-12;64;4;1;4;22.36382696;69.83754619;2300;38900;null;null;null;null;;;null;null;null;null;null;
383;20210116154708;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;5;-92;LTE;405;857;63;6378;21;102;-85;-12;64;4;1;4;22.36381233;69.83754932;2300;38900;null;null;null;null;;;null;null;null;null;null;
384;20210116154709;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;4;-95;LTE;405;857;63;6378;21;102;-90;-13;64;4;1;4;22.36379806;69.8375525;2300;38900;null;null;null;null;;;null;null;null;null;null;
385;20210116154710;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;4;-95;LTE;405;857;63;6378;21;102;-90;-13;64;4;1;4;22.3637836;69.83755299;2300;38900;null;null;null;null;;;null;null;null;null;null;
386;20210116154711;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;4;-91;LTE;405;857;63;6378;21;102;-92;-13;64;4;1;4;22.36376958;69.83755121;2300;38900;null;null;null;null;;;null;null;null;null;null;
387;20210116154712;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;4;-91;LTE;405;857;63;6378;21;102;-92;-13;106;4;1;4;22.36375598;69.8375494;2300;38900;null;null;null;null;;;null;null;null;null;null;
388;20210116154713;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431049;2280643;0;0;4;-91;LTE;405;857;63;6378;21;102;-92;-13;106;4;1;4;22.36374277;69.83754598;2300;38900;null;null;null;null;;;null;null;null;null;null;
389;20210116154714;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5431049;2280643;0;0;0;2147483647;LTE;405;857;63;6378;21;102;-86;-12;96;4;1;4;22.36372948;69.83754251;2300;38900;null;null;null;null;;;null;null;null;null;null;
390;20210116154715;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5431049;2280643;0;0;0;2147483647;LTE;405;857;63;6378;21;102;-86;-12;96;4;1;4;22.36371543;69.83754181;2300;38900;null;null;null;null;;;null;null;null;null;null;
391;20210116154716;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5431049;2280643;0;0;0;2147483647;LTE;405;857;63;6378;21;102;-86;-12;54;4;1;4;22.36370351;69.83754024;2300;38900;null;null;null;null;;;null;null;null;null;null;
392;20210116154718;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5431049;2280643;0;0;5;-88;LTE;405;857;63;6378;18;26;-91;-12;54;4;1;4;22.36369337;69.83753821;2300;38750;null;null;null;null;;;null;null;null;null;null;
393;20210116154719;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;5;-88;LTE;405;857;63;6378;18;26;-91;-12;54;4;1;4;22.36368225;69.83753578;2300;38750;null;null;null;null;;;null;null;null;null;null;
394;20210116154720;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;3;-90;LTE;405;857;63;6378;18;26;-90;-13;54;4;1;4;22.36366944;69.83753214;2300;38750;null;null;null;null;;;null;null;null;null;null;
395;20210116154721;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;3;-90;LTE;405;857;63;6378;18;26;-90;-13;26;4;1;4;22.36365693;69.83752997;2300;38750;null;null;null;null;;;null;null;null;null;null;
396;20210116154722;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;3;-86;LTE;405;857;63;6378;18;26;-89;-13;26;4;1;4;22.36364375;69.83752852;2300;38750;null;null;null;null;;;null;null;null;null;null;
397;20210116154723;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;3;-86;LTE;405;857;63;6378;18;26;-89;-13;36;4;1;4;22.36362991;69.83752915;2300;38750;null;null;null;null;;;null;null;null;null;null;
398;20210116154724;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;3;-86;LTE;405;857;63;6378;18;26;-89;-13;36;4;1;4;22.36361406;69.83753091;2300;38750;null;null;null;null;;;null;null;null;null;null;
399;20210116154725;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;4;-91;LTE;405;857;63;6378;18;26;-91;-16;36;4;1;4;22.36359962;69.83753369;2300;38750;null;null;null;null;;;null;null;null;null;null;
400;20210116154726;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;4;-91;LTE;405;857;63;6378;18;26;-91;-16;18;4;1;4;22.363586;69.83753491;2300;38750;null;null;null;null;;;null;null;null;null;null;
401;20210116154727;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;4;-91;LTE;405;857;63;6378;18;26;-91;-16;18;4;1;4;22.36357311;69.83753624;2300;38750;null;null;null;null;;;null;null;null;null;null;
402;20210116154728;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;2;-85;LTE;405;857;63;6378;18;26;-88;-13;18;4;1;4;22.36356;69.83753819;2300;38750;null;null;null;null;;;null;null;null;null;null;
403;20210116154729;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5431265;2280811;0;0;2;-85;LTE;405;857;63;6378;18;26;-88;-13;18;4;1;4;22.36354686;69.83753966;2300;38750;null;null;null;null;;;null;null;null;null;null;
404;20210116154730;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5431265;2280811;0;0;2;-85;LTE;405;857;63;6378;18;26;-88;-13;58;4;1;4;22.36353503;69.8375426;2300;38750;null;null;null;null;;;null;null;null;null;null;
405;20210116154731;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5431265;2280811;0;0;3;-70;LTE;405;857;63;6378;18;26;-88;-12;58;4;1;4;22.36352336;69.83754571;2300;38750;null;null;null;null;;;null;null;null;null;null;
406;20210116154732;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5431265;2280811;0;0;3;-70;LTE;405;857;63;6378;18;26;-88;-12;144;4;1;4;22.36351236;69.8375482;2300;38750;null;null;null;null;;;null;null;null;null;null;
407;20210116154733;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432569;2281603;0;0;3;-70;LTE;405;857;63;6378;18;26;-88;-12;144;4;1;4;22.36350163;69.8375494;2300;38750;null;null;null;null;;;null;null;null;null;null;
408;20210116154734;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5432569;2281603;0;0;1;-79;LTE;405;857;63;6378;37;50;-72;-7;144;4;1;4;22.36349013;69.8375473;1800;1444;null;null;null;null;;;null;null;null;null;null;
409;20210116154735;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432569;2281603;0;0;1;-79;LTE;405;857;63;6378;37;50;-72;-7;154;4;1;4;22.36347601;69.83754505;1800;1444;null;null;null;null;;;null;null;null;null;null;
410;20210116154736;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5432713;2281747;0;0;1;-79;LTE;405;857;63;6378;37;50;-72;-7;154;4;1;4;22.36346131;69.83754288;1800;1444;null;null;null;null;;;null;null;null;null;null;
411;20210116154737;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5432785;2281819;0;0;3;-76;LTE;405;857;63;6378;37;50;-71;-8;154;4;1;4;22.36344734;69.83754105;1800;1444;null;null;null;null;;;null;null;null;null;null;
412;20210116154738;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;3;-76;LTE;405;857;63;6378;37;50;-71;-8;154;4;1;4;22.36343427;69.83753824;1800;1444;null;null;null;null;;;null;null;null;null;null;
413;20210116154739;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;3;-76;LTE;405;857;63;6378;37;50;-71;-8;154;4;1;4;22.3634221;69.83753551;1800;1444;null;null;null;null;;;null;null;null;null;null;
414;20210116154740;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;2;-76;LTE;405;857;63;6378;37;50;-75;-10;154;4;1;4;22.3634103;69.83753411;1800;1444;null;null;null;null;;;null;null;null;null;null;
