id,sessionid,report,systime,simstate,netopname,netopcode,roaming,nettype,callstate,datastate,dataact,datarx,datatx,nstartid,nstopid,ngsm,numts,nlte,nrssi,nregcells,tech,mcc,mnc,lactac,nodeid,cid,pscpci,rssi,rsrq,rssnr,slev,gps,accur,lat,long,clat,clong,band,arfcn
482,2,405,1610792251811,5,Jio 4G,405857,0,13,0,2,4,5431265,2280811,-1,-1,0,0,3,-70,1,3,405,857,63,6378,18,26,-88,-12,58,4,1,4,22.36352336,69.83754571,-1.0,-1.0,2300,38750
483,2,406,1610792252812,5,Jio 4G,405857,0,13,0,2,4,5431265,2280811,-1,-1,0,0,3,-70,1,3,405,857,63,6378,18,26,-88,-12,144,4,1,4,22.36351236,69.8375482,-1.0,-1.0,2300,38750
484,2,407,1610792253816,5,Jio 4G,405857,0,13,0,2,0,5432569,2281603,-1,-1,0,0,3,-70,1,3,405,857,63,6378,18,26,-88,-12,144,4,1,4,22.36350163,69.8375494,-1.0,-1.0,2300,38750
485,2,408,1610792254811,5,Jio 4G,405857,0,13,0,2,3,5432569,2281603,-1,-1,0,0,1,-79,1,3,405,857,63,6378,37,50,-72,-7,144,4,1,4,22.36349013,69.8375473,-1.0,-1.0,1800,1444
486,2,409,1610792255819,5,Jio 4G,405857,0,13,0,2,0,5432569,2281603,-1,-1,0,0,1,-79,1,3,405,857,63,6378,37,50,-72,-7,154,4,1,4,22.36347601,69.83754505,-1.0,-1.0,1800,1444
487,2,410,1610792256812,5,Jio 4G,405857,0,13,0,2,3,5432713,2281747,-1,-1,0,0,1,-79,1,3,405,857,63,6378,37,50,-72,-7,154,4,1,4,22.36346131,69.83754288,-1.0,-1.0,1800,1444
488,2,411,1610792257814,5,Jio 4G,405857,0,13,0,2,3,5432785,2281819,-1,-1,0,0,3,-76,1,3,405,857,63,6378,37,50,-71,-8,154,4,1,4,22.36344734,69.83754105,-1.0,-1.0,1800,1444
489,2,412,1610792258867,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,3,-76,1,3,405,857,63,6378,37,50,-71,-8,154,4,1,4,22.36343427,69.83753824,-1.0,-1.0,1800,1444
490,2,413,1610792259812,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,3,-76,1,3,405,857,63,6378,37,50,-71,-8,154,4,1,4,22.3634221,69.83753551,-1.0,-1.0,1800,1444
491,2,414,1610792260812,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,2,-76,1,3,405,857,63,6378,37,50,-75,-10,154,4,1,4,22.3634103,69.83753411,-1.0,-1.0,1800,1444
492,2,415,1610792261816,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,2,-76,1,3,405,857,63,6378,37,50,-75,-10,20,4,1,4,22.3633995,69.83753165,-1.0,-1.0,1800,1444
493,2,416,1610792262814,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,2,-76,1,3,405,857,63,6378,37,50,-75,-10,20,4,1,4,22.36338656,69.83752896,-1.0,-1.0,1800,1444
494,2,417,1610792263217,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,2,-91,1,3,405,857,63,13532,16,252,-84,-10,92,4,1,4,22.36337422,69.83752568,-1.0,-1.0,2300,38750
495,2,418,1610792264811,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,2,-91,1,3,405,857,63,13532,16,252,-84,-10,92,4,1,4,22.36334987,69.83752451,-1.0,-1.0,2300,38750
496,2,419,1610792265811,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,3,-92,1,3,405,857,63,13532,16,252,-90,-13,92,4,1,4,22.36334028,69.83752816,-1.0,-1.0,2300,38750
497,2,420,1610792266812,5,Jio 4G,405857,0,13,0,2,0,5432785,2281819,-1,-1,0,0,3,-92,1,3,405,857,63,13532,16,252,-90,-13,92,4,1,4,22.36332995,69.83753338,-1.0,-1.0,2300,38750
498,2,421,1610792267852,5,Jio 4G,405857,0,13,0,2,0,5432785,2286201,-1,-1,0,0,2,-92,1,3,405,857,63,13532,16,252,-88,-13,60,4,1,4,22.36331886,69.83753905,-1.0,-1.0,2300,38750
499,2,422,1610792268817,5,Jio 4G,405857,0,13,0,2,0,5439575,2291447,-1,-1,0,0,2,-92,1,3,405,857,63,13532,16,252,-88,-13,60,4,1,4,22.36330759,69.83754154,-1.0,-1.0,2300,38750
500,2,423,1610792269809,5,Jio 4G,405857,0,13,0,2,3,5491051,2295838,-1,-1,0,0,2,-92,1,3,405,857,63,13532,16,252,-88,-13,38,4,1,4,22.36329764,69.83754199,-1.0,-1.0,2300,38750
501,2,424,1610792270819,5,Jio 4G,405857,0,13,0,2,3,5491051,2295838,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-88,-15,24,4,1,4,22.36328698,69.83754288,-1.0,-1.0,2300,38750
502,2,425,1610792271818,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-88,-15,24,4,1,4,22.36327258,69.83754411,-1.0,-1.0,2300,38750
503,2,426,1610792272811,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-88,-15,52,4,1,4,22.36325891,69.83754683,-1.0,-1.0,2300,38750
504,2,427,1610792273809,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-87,-12,52,4,1,4,22.36324588,69.83754961,-1.0,-1.0,2300,38750
505,2,428,1610792274809,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-87,-12,52,4,1,4,22.36323325,69.83755271,-1.0,-1.0,2300,38750
506,2,429,1610792275819,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,3,-89,1,3,405,857,63,13532,16,252,-87,-12,52,4,1,4,22.36322022,69.83755517,-1.0,-1.0,2300,38750
507,2,430,1610792276811,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,3,-89,1,3,405,857,63,13532,16,252,-87,-12,20,4,1,4,22.36320624,69.83755698,-1.0,-1.0,2300,38750
508,2,431,1610792277831,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-86,-12,20,4,1,4,22.36319157,69.83755917,-1.0,-1.0,2300,38750
509,2,432,1610792278838,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-86,-12,20,4,1,4,22.36317608,69.83755918,-1.0,-1.0,2300,38750
510,2,433,1610792279814,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-86,-12,14,4,1,4,22.36316181,69.83755732,-1.0,-1.0,2300,38750
511,2,434,1610792280861,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,3,-88,1,3,405,857,63,13532,16,252,-83,-10,14,4,1,4,22.3631469,69.83755539,-1.0,-1.0,2300,38750
512,2,435,1610792281817,5,Jio 4G,405857,0,13,0,2,0,5491051,2295838,-1,-1,0,0,3,-88,1,3,405,857,63,13532,16,252,-83,-10,14,4,1,4,22.3631322,69.83755393,-1.0,-1.0,2300,38750
513,2,436,1610792283058,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,1,-90,1,3,405,857,63,13532,16,252,-84,-11,14,4,1,4,22.36311717,69.83755336,-1.0,-1.0,2300,38750
514,2,437,1610792284813,5,Jio 4G,405857,0,13,0,2,3,5538188,2299315,-1,-1,0,0,1,-90,1,3,405,857,63,13532,16,252,-84,-11,56,4,1,4,22.36308568,69.8375519,-1.0,-1.0,2300,38750
515,2,438,1610792285816,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,1,-86,1,3,405,857,63,13532,16,252,-83,-11,136,4,1,4,22.36307078,69.83755183,-1.0,-1.0,2300,38750
516,2,439,1610792286828,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,1,-86,1,3,405,857,63,13532,16,252,-83,-11,136,4,1,4,22.36305694,69.83755031,-1.0,-1.0,2300,38750
517,2,440,1610792287811,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,1,-86,1,3,405,857,63,13532,16,252,-83,-11,136,4,1,4,22.36304792,69.83754572,-1.0,-1.0,2300,38750
518,2,441,1610792288813,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,3,-87,1,3,405,857,63,13532,16,252,-82,-11,34,4,1,4,22.3630393,69.83753673,-1.0,-1.0,2300,38750
519,2,442,1610792289813,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,3,-87,1,3,405,857,63,13532,16,252,-82,-11,34,4,1,4,22.36303058,69.83752873,-1.0,-1.0,2300,38750
520,2,443,1610792290811,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,3,-87,1,3,405,857,63,13532,16,252,-82,-11,34,4,1,4,22.36301979,69.83752767,-1.0,-1.0,2300,38750
521,2,444,1610792291811,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-80,-11,34,4,1,4,22.36300715,69.83753098,-1.0,-1.0,2300,38750
522,2,445,1610792292813,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-80,-11,50,4,1,4,22.36299396,69.83753519,-1.0,-1.0,2300,38750
523,2,446,1610792293811,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-80,-11,50,4,1,4,22.36298151,69.83753687,-1.0,-1.0,2300,38750
524,2,447,1610792294810,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,3,-88,1,3,405,857,63,13532,16,252,-84,-11,118,4,1,4,22.36296928,69.8375379,-1.0,-1.0,2300,38750
525,2,448,1610792295848,5,Jio 4G,405857,0,13,0,2,0,5538188,2299315,-1,-1,0,0,3,-88,1,3,405,857,63,13532,16,252,-84,-11,118,4,1,4,22.3629556,69.83753939,-1.0,-1.0,2300,38750
526,2,449,1610792296500,5,Jio 4G,405857,0,13,0,2,4,5538188,2299315,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,16,252,-84,-9,118,4,1,4,22.36294115,69.8375425,-1.0,-1.0,2300,38750
527,2,450,1610792297810,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,16,252,-84,-9,100,4,1,4,22.36292608,69.83754587,-1.0,-1.0,2300,38750
528,2,451,1610792298811,5,Jio 4G,405857,0,13,0,2,1,5538248,2299418,-1,-1,0,0,2,-87,1,3,405,857,63,13532,16,252,-82,-11,100,4,1,4,22.36291166,69.83754786,-1.0,-1.0,2300,38750
529,2,452,1610792299810,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,2,-87,1,3,405,857,63,13532,16,252,-82,-11,100,4,1,4,22.36289926,69.83754899,-1.0,-1.0,2300,38750
530,2,453,1610792300811,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,2,-87,1,3,405,857,63,13532,16,252,-82,-11,100,4,1,4,22.36288657,69.837548,-1.0,-1.0,2300,38750
531,2,454,1610792301810,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,3,-91,1,3,405,857,63,13532,16,252,-82,-9,106,4,1,4,22.36287422,69.83754946,-1.0,-1.0,2300,38750
532,2,455,1610792302812,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,3,-91,1,3,405,857,63,13532,16,252,-82,-9,106,4,1,4,22.36286152,69.83755257,-1.0,-1.0,2300,38750
533,2,456,1610792303810,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,3,-91,1,3,405,857,63,13532,16,252,-82,-9,136,4,1,4,22.36284792,69.83755614,-1.0,-1.0,2300,38750
534,2,457,1610792304811,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,2,-88,1,3,405,857,63,13532,16,252,-81,-9,136,4,1,4,22.3628342,69.8375585,-1.0,-1.0,2300,38750
535,2,458,1610792305811,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,2,-88,1,3,405,857,63,13532,16,252,-81,-9,136,4,1,4,22.36282092,69.83755851,-1.0,-1.0,2300,38750
536,2,459,1610792306813,5,Jio 4G,405857,0,13,0,2,0,5538248,2299418,-1,-1,0,0,2,-88,1,3,405,857,63,13532,16,252,-81,-9,136,4,1,4,22.36280725,69.83755695,-1.0,-1.0,2300,38750
537,2,460,1610792307810,5,Jio 4G,405857,0,13,0,2,3,5538312,2299470,-1,-1,0,0,3,-91,1,3,405,857,63,13532,16,252,-80,-8,136,4,1,4,22.36279363,69.8375545,-1.0,-1.0,2300,38750
538,2,461,1610792308813,5,Jio 4G,405857,0,13,0,2,0,5538312,2299470,-1,-1,0,0,3,-91,1,3,405,857,63,13532,16,252,-80,-8,136,4,1,4,22.36278133,69.83755221,-1.0,-1.0,2300,38750
539,2,462,1610792309813,5,Jio 4G,405857,0,13,0,2,3,5542909,2300569,-1,-1,0,0,3,-91,1,3,405,857,63,13532,16,252,-80,-8,136,4,1,4,22.36276842,69.83754933,-1.0,-1.0,2300,38750
540,2,463,1610792310818,5,Jio 4G,405857,0,13,0,2,3,5549180,2302406,-1,-1,0,0,2,-94,1,3,405,857,63,13532,16,252,-81,-8,104,4,1,4,22.3627557,69.83754697,-1.0,-1.0,2300,38750
541,2,464,1610792311813,5,Jio 4G,405857,0,13,0,2,3,5551757,2303984,-1,-1,0,0,2,-94,1,3,405,857,63,13532,16,252,-81,-8,104,4,1,4,22.36274279,69.83754414,-1.0,-1.0,2300,38750
542,2,465,1610792312809,5,Jio 4G,405857,0,13,0,2,3,5558664,2305888,-1,-1,0,0,2,-94,1,3,405,857,63,13532,16,252,-81,-8,116,4,1,4,22.3627297,69.83754127,-1.0,-1.0,2300,38750
543,2,466,1610792313811,5,Jio 4G,405857,0,13,0,2,3,5558736,2305960,-1,-1,0,0,2,-92,1,3,405,857,63,13532,16,252,-81,-9,116,4,1,4,22.36271686,69.83753744,-1.0,-1.0,2300,38750
544,2,467,1610792314813,5,Jio 4G,405857,0,13,0,2,0,5558736,2305960,-1,-1,0,0,2,-92,1,3,405,857,63,13532,16,252,-81,-9,142,4,1,4,22.36270365,69.83753336,-1.0,-1.0,2300,38750
545,2,468,1610792315811,5,Jio 4G,405857,0,13,0,2,0,5558736,2305960,-1,-1,0,0,2,-92,1,3,405,857,63,13532,16,252,-81,-9,142,4,1,4,22.36269,69.83753017,-1.0,-1.0,2300,38750
546,2,469,1610792316811,5,Jio 4G,405857,0,13,0,2,0,5558736,2305960,-1,-1,0,0,1,-87,1,3,405,857,63,13532,16,252,-78,-9,142,4,1,4,22.36267802,69.83752805,-1.0,-1.0,2300,38750
547,2,470,1610792317810,5,Jio 4G,405857,0,13,0,2,3,5558808,2306032,-1,-1,0,0,1,-87,1,3,405,857,63,13532,16,252,-78,-9,142,4,1,4,22.36266552,69.83752541,-1.0,-1.0,2300,38750
548,2,471,1610792318810,5,Jio 4G,405857,0,13,0,2,3,5559025,2306176,-1,-1,0,0,1,-87,1,3,405,857,63,13532,16,252,-78,-9,142,4,1,4,22.36265264,69.83752357,-1.0,-1.0,2300,38750
549,2,472,1610792319813,5,Jio 4G,405857,0,13,0,2,0,5559025,2306176,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-77,-9,178,4,1,4,22.36264044,69.83752208,-1.0,-1.0,2300,38750
550,2,473,1610792320811,5,Jio 4G,405857,0,13,0,2,0,5559025,2306176,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-77,-9,178,4,1,4,22.36262919,69.83752194,-1.0,-1.0,2300,38750
551,2,474,1610792321813,5,Jio 4G,405857,0,13,0,2,0,5559025,2306176,-1,-1,0,0,2,-90,1,3,405,857,63,13532,16,252,-77,-9,208,4,1,4,22.36261635,69.83752379,-1.0,-1.0,2300,38750
552,2,475,1610792322819,5,Jio 4G,405857,0,13,0,2,0,5559025,2306176,-1,-1,0,0,2,-91,1,3,405,857,63,13532,16,252,-77,-9,208,4,1,4,22.36260424,69.83752579,-1.0,-1.0,2300,38750
553,2,476,1610792323815,5,Jio 4G,405857,0,13,0,2,0,5559025,2306176,-1,-1,0,0,2,-91,1,3,405,857,63,13532,16,252,-77,-9,176,4,1,4,22.36259385,69.83752866,-1.0,-1.0,2300,38750
554,2,477,1610792324855,5,Jio 4G,405857,0,13,0,2,3,5559274,2306674,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-9,176,4,1,4,22.36258157,69.83753375,-1.0,-1.0,2300,38750
555,2,478,1610792325820,5,Jio 4G,405857,0,13,0,2,3,5559334,2306849,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-9,176,4,1,4,22.36256822,69.83753603,-1.0,-1.0,2300,38750
556,2,479,1610792326812,5,Jio 4G,405857,0,13,0,2,0,5559334,2306849,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-9,176,4,1,4,22.36255367,69.83753716,-1.0,-1.0,2300,38750
557,2,480,1610792327811,5,Jio 4G,405857,0,13,0,2,0,5559334,2306849,-1,-1,0,0,2,-88,1,3,405,857,63,13532,16,252,-74,-9,176,4,1,4,22.36253941,69.83753578,-1.0,-1.0,2300,38750
558,2,481,1610792328816,5,Jio 4G,405857,0,13,0,2,0,5559334,2306849,-1,-1,0,0,2,-88,1,3,405,857,63,13532,16,252,-74,-9,192,4,1,4,22.36252617,69.83753509,-1.0,-1.0,2300,38750
559,2,482,1610792329864,5,Jio 4G,405857,0,13,0,2,0,5559334,2306849,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-10,192,4,1,4,22.36251311,69.83753416,-1.0,-1.0,2300,38750
560,2,483,1610792330813,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-10,174,4,1,4,22.36250107,69.83753336,-1.0,-1.0,2300,38750
561,2,484,1610792331811,5,Jio 4G,405857,0,13,0,2,3,5559614,2307111,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-10,174,4,1,4,22.36248892,69.83753031,-1.0,-1.0,2300,38750
562,2,485,1610792332811,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-83,1,3,405,857,63,13532,16,252,-73,-8,234,4,1,4,22.36247785,69.83752483,-1.0,-1.0,2300,38750
563,2,486,1610792333843,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-83,1,3,405,857,63,13532,16,252,-73,-8,234,4,1,4,22.36246767,69.83751867,-1.0,-1.0,2300,38750
564,2,487,1610792334812,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-83,1,3,405,857,63,13532,16,252,-73,-8,234,4,1,4,22.3624587,69.83751072,-1.0,-1.0,2300,38750
565,2,488,1610792335833,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-9,234,4,1,4,22.36244998,69.83750165,-1.0,-1.0,2300,38750
566,2,489,1610792336953,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-9,172,4,1,4,22.36244098,69.83749088,-1.0,-1.0,2300,38750
567,2,490,1610792337811,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-9,172,4,1,4,22.36243274,69.83748032,-1.0,-1.0,2300,38750
568,2,491,1610792338810,5,Jio 4G,405857,0,13,0,2,0,5559614,2307111,-1,-1,0,0,2,-87,1,3,405,857,63,13532,16,252,-77,-11,172,4,1,4,22.36242435,69.8374699,-1.0,-1.0,2300,38750
569,2,492,1610792339812,5,Jio 4G,405857,0,13,0,2,0,5563147,2307437,-1,-1,0,0,2,-87,1,3,405,857,63,13532,16,252,-77,-11,126,4,1,4,22.3624134,69.83746011,-1.0,-1.0,2300,38750
570,2,493,1610792340813,5,Jio 4G,405857,0,13,0,2,3,5563147,2307437,-1,-1,0,0,2,-87,1,3,405,857,63,13532,16,252,-77,-11,126,4,1,4,22.36240281,69.83745145,-1.0,-1.0,2300,38750
571,2,494,1610792341810,5,Jio 4G,405857,0,13,0,2,0,5563147,2307437,-1,-1,0,0,3,-84,1,3,405,857,63,13532,16,252,-71,-11,210,4,1,4,22.36239306,69.83744314,-1.0,-1.0,2300,38750
572,2,495,1610792342810,5,Jio 4G,405857,0,13,0,2,0,5563147,2307437,-1,-1,0,0,3,-84,1,3,405,857,63,13532,16,252,-71,-11,210,4,1,4,22.36238407,69.83743436,-1.0,-1.0,2300,38750
573,2,496,1610792343811,5,Jio 4G,405857,0,13,0,2,0,5563199,2307774,-1,-1,0,0,3,-84,1,3,405,857,63,13532,16,252,-71,-11,210,4,1,4,22.36237525,69.83742429,-1.0,-1.0,2300,38750
574,2,497,1610792344810,5,Jio 4G,405857,0,13,0,2,3,5563199,2307774,-1,-1,0,0,4,-91,1,3,405,857,63,13532,16,252,-74,-8,210,4,1,4,22.36236527,69.83741313,-1.0,-1.0,2300,38750
575,2,498,1610792345809,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,4,-91,1,3,405,857,63,13532,16,252,-74,-8,178,4,1,4,22.36235419,69.83740119,-1.0,-1.0,2300,38750
576,2,499,1610792346810,5,Jio 4G,405857,0,13,0,2,3,5563251,2308129,-1,-1,0,0,4,-91,1,3,405,857,63,13532,16,252,-74,-8,178,4,1,4,22.36234366,69.83739085,-1.0,-1.0,2300,38750
577,2,500,1610792347811,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-10,178,4,1,4,22.362334,69.83738112,-1.0,-1.0,2300,38750
578,2,501,1610792348812,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-10,192,4,1,4,22.36232461,69.8373715,-1.0,-1.0,2300,38750
579,2,502,1610792349814,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,2,-89,1,3,405,857,63,13532,16,252,-76,-10,192,4,1,4,22.36231577,69.83736285,-1.0,-1.0,2300,38750
580,2,503,1610792350810,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,4,-89,1,3,405,857,63,13532,16,252,-80,-9,120,4,1,4,22.36230727,69.83735421,-1.0,-1.0,2300,38750
581,2,504,1610792351810,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,4,-89,1,3,405,857,63,13532,16,252,-80,-9,120,4,1,4,22.36229843,69.837345,-1.0,-1.0,2300,38750
582,2,505,1610792352818,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,4,-89,1,3,405,857,63,13532,16,252,-80,-9,120,4,1,4,22.3622899,69.83733411,-1.0,-1.0,2300,38750
583,2,506,1610792353812,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,4,-88,1,3,405,857,63,13532,16,252,-75,-9,120,4,1,4,22.36228086,69.83732183,-1.0,-1.0,2300,38750
584,2,507,1610792354810,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,4,-88,1,3,405,857,63,13532,16,252,-75,-9,118,4,1,4,22.36227224,69.83730901,-1.0,-1.0,2300,38750
585,2,508,1610792355810,5,Jio 4G,405857,0,13,0,2,0,5563251,2308129,-1,-1,0,0,4,-88,1,3,405,857,63,13532,16,252,-75,-9,118,4,1,4,22.36226424,69.8372972,-1.0,-1.0,2300,38750
586,2,509,1610792356816,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-82,1,3,405,857,63,13532,16,252,-74,-8,118,4,1,4,22.36225632,69.83728635,-1.0,-1.0,2300,38750
587,2,510,1610792357818,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-82,1,3,405,857,63,13532,16,252,-74,-8,160,4,1,4,22.36224768,69.83727653,-1.0,-1.0,2300,38750
588,2,511,1610792358811,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-82,1,3,405,857,63,13532,16,252,-74,-8,214,4,1,4,22.36223803,69.83726589,-1.0,-1.0,2300,38750
589,2,512,1610792359811,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-77,1,3,405,857,63,13532,48,3,-71,-6,146,4,1,4,22.36222962,69.83725513,-1.0,-1.0,850,2568
590,2,513,1610792360812,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-77,1,3,405,857,63,13532,48,3,-71,-6,146,4,1,4,22.36222038,69.83724421,-1.0,-1.0,850,2568
591,2,514,1610792361811,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-77,1,3,405,857,63,13532,48,3,-71,-6,146,4,1,4,22.36221036,69.83723412,-1.0,-1.0,850,2568
592,2,515,1610792362816,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-80,1,3,405,857,63,13532,48,3,-72,-6,146,4,1,4,22.3621993,69.83722535,-1.0,-1.0,850,2568
593,2,516,1610792363866,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-80,1,3,405,857,63,13532,48,3,-72,-6,82,4,1,4,22.36218786,69.83721924,-1.0,-1.0,850,2568
594,2,517,1610792364813,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-80,1,3,405,857,63,13532,48,3,-72,-6,82,4,1,4,22.36217569,69.8372158,-1.0,-1.0,850,2568
595,2,518,1610792365826,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-73,1,3,405,857,63,13532,48,3,-68,-8,82,4,1,4,22.36216566,69.8372101,-1.0,-1.0,850,2568
596,2,519,1610792366813,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-73,1,3,405,857,63,13532,48,3,-68,-8,110,4,1,4,22.36215782,69.83720249,-1.0,-1.0,850,2568
597,2,520,1610792367811,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-73,1,3,405,857,63,13532,48,3,-68,-8,110,4,1,4,22.36215094,69.83719219,-1.0,-1.0,850,2568
598,2,521,1610792368818,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-73,1,3,405,857,63,13532,48,3,-65,-7,242,4,1,4,22.3621434,69.83718144,-1.0,-1.0,850,2568
599,2,522,1610792369839,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-73,1,3,405,857,63,13532,48,3,-65,-7,242,4,1,4,22.36213626,69.83717196,-1.0,-1.0,850,2568
600,2,523,1610792370813,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-71,1,3,405,857,63,13532,48,3,-68,-8,242,4,1,4,22.36212858,69.83716261,-1.0,-1.0,850,2568
